Time,X,Y,Z
4.729500000000574289e+01,6.280949731428773219e-01,1.769204625763068472e+00,2.139414938468068783e+01
4.730000000000574545e+01,6.960799052113771923e-01,1.822534661336423722e+00,2.097640429694403608e+01
4.730500000000574801e+01,7.634337168995092293e-01,1.883448803538628535e+00,2.056773874681655556e+01
4.731000000000575056e+01,8.306395738289331643e-01,1.952114203329319286e+00,2.016803779574562583e+01
4.731500000000575312e+01,8.981632742351539633e-01,2.028733581264614116e+00,1.977720152939062004e+01
4.732000000000575568e+01,9.664563924671486506e-01,2.113547275331033148e+00,1.939514568003215089e+01
4.732500000000575824e+01,1.035959356292768918e+00,2.206835214447503191e+00,1.902180249702568915e+01
4.733000000000576080e+01,1.107104458695868043e+00,2.308918856076658255e+00,1.865712187525101839e+01
4.733500000000576335e+01,1.180318806875059412e+00,2.420163120488048492e+00,1.830107275653842791e+01
4.734000000000576591e+01,1.256027212723126896e+00,2.540978348519654428e+00,1.795364482433345898e+01
4.734500000000576847e+01,1.334655030215033733e+00,2.671822304065129217e+00,1.761485051744424624e+01
4.735000000000577103e+01,1.416630945886097059e+00,2.813202236830232295e+00,1.728472739465864194e+01
4.735500000000577359e+01,1.502389728954770742e+00,2.965677014989955840e+00,1.696334088838881016e+01
4.736000000000577614e+01,1.592374947640087024e+00,3.129859331049662519e+00,1.665078749236802480e+01
4.736500000000577870e+01,1.687041657833627140e+00,3.306417977250452278e+00,1.634719843585707011e+01
4.737000000000578126e+01,1.786859069488081264e+00,3.496080179005251587e+00,1.605274390487974046e+01
4.737500000000578382e+01,1.892313194842304647e+00,3.699633965807635594e+00,1.576763787975243680e+01
4.738000000000578638e+01,2.003909480862696491e+00,3.917930548466574958e+00,1.549214366763794715e+01
4.738500000000578893e+01,2.122175425969848650e+00,4.151886658970004085e+00,1.522658021904792491e+01
4.739000000000579149e+01,2.247663178142661256e+00,4.402486794275914050e+00,1.497132932811259920e+01
4.739500000000579405e+01,2.380952107728770528e+00,4.670785287290966536e+00,1.472684382794385982e+01
4.740000000000579661e+01,2.522651343589693784e+00,4.957908106540512172e+00,1.449365690437480225e+01
4.740500000000579917e+01,2.673402255386773785e+00,5.265054259760550082e+00,1.427239266349264390e+01
4.741000000000580172e+01,2.833880857645321605e+00,5.593496644920358918e+00,1.406377810027388797e+01
4.741500000000580428e+01,3.004800102449543875e+00,5.944582153939038882e+00,1.386865662666505017e+01
4.742000000000580684e+01,3.186912016898731714e+00,6.319730788361695772e+00,1.368800332675243148e+01
4.742500000000580940e+01,3.381009628417221968e+00,6.720433491128652292e+00,1.352294211300964832e+01
4.743000000000581196e+01,3.587928605215471300e+00,7.148248332777125569e+00,1.337476495933347032e+01
4.743500000000581451e+01,3.808548520139038551e+00,7.604794612318467983e+00,1.324495338143069212e+01
4.744000000000581707e+01,4.043793623240327761e+00,8.091744340940163482e+00,1.313520232011779854e+01
4.744500000000581963e+01,4.294632981024084195e+00,8.610810468943766338e+00,1.304744655432742206e+01
4.745000000000582219e+01,4.562079807758184558e+00,9.163731091515947114e+00,1.298388972301020949e+01
4.745500000000582475e+01,4.847189775781754584e+00,9.752248726076611973e+00,1.294703596218970709e+01
4.746000000000582730e+01,5.151058046667396084e+00,1.037808359293762273e+01,1.293972405698168870e+01
4.746500000000582986e+01,5.474814712760127655e+00,1.104289965310528565e+01,1.296516385824582152e+01
4.747000000000583242e+01,5.819618278549199886e+00,1.174826196567916980e+01,1.302697450725978889e+01
4.747500000000583498e+01,6.186646743370775248e+00,1.249558372902523118e+01,1.312922373452427216e+01
4.748000000000583753e+01,6.577085771449139528e+00,1.328606117587313484e+01,1.327646713322245198e+01
4.748500000000584009e+01,6.992113353425806643e+00,1.412059432018522465e+01,1.347378583456311851e+01
4.749000000000584265e+01,7.432880277654001056e+00,1.499969142912128994e+01,1.372682041056932256e+01
4.749500000000584521e+01,7.900485643702285010e+00,1.592335505399281992e+01,1.404179807958523440e+01
4.750000000000584777e+01,8.395946571109600853e+00,1.689094755138016168e+01,1.442554937390412739e+01
4.750500000000585032e+01,8.920161192991008292e+00,1.790103432864921373e+01,1.488550933838330970e+01
4.751000000000585288e+01,9.473863990186256245e+00,1.895120364623857512e+01,1.542969706935581264e+01
4.751500000000585544e+01,1.005757253589452382e+01,2.003786281327534979e+01,1.606666600471305628e+01
4.752000000000585800e+01,1.067152480776748291e+01,2.115601215478580954e+01,1.680541590649236383e+01
4.752500000000586056e+01,1.131560641555234881e+01,2.229900035395341718e+01,1.765525605873657256e+01
4.753000000000586311e+01,1.198926742569156545e+01,2.345826782833713509e+01,1.862560803172832635e+01
4.753500000000586567e+01,1.269142898367820749e+01,2.462308880743806583e+01,1.972573572909579553e+01
4.754000000000586823e+01,1.342038068726246536e+01,2.578032779914015293e+01,2.096439073806770637e+01
4.754500000000587079e+01,1.417367069304730087e+01,2.691423210046563597e+01,2.234936276391652399e+01
4.755000000000587335e+01,1.494799187807736018e+01,2.800628865971236081e+01,2.388692876714911861e+01
4.755500000000587590e+01,1.573906903378449407e+01,2.903518037580989741e+01,2.558120100375522199e+01
4.756000000000587846e+01,1.654155400542187593e+01,2.997688288435571735e+01,2.743338410147737960e+01
4.756500000000588102e+01,1.734893780335660551e+01,3.080494663340929407e+01,2.944096495556786763e+01
4.757000000000588358e+01,1.815349081199985193e+01,3.149100875142001854e+01,3.159687646885850754e+01
4.757500000000588614e+01,1.894624400975746070e+01,3.200557269218369072e+01,3.388869606132802659e+01
4.758000000000588869e+01,1.971702518061626463e+01,3.231907874834612215e+01,3.629796038651117129e+01
4.758500000000589125e+01,2.045456394745364292e+01,3.240326365336117931e+01,3.879969545116496477e+01
4.759000000000589381e+01,2.114667756201801652e+01,3.223277236493622411e+01,4.136227171960886295e+01
4.759500000000589637e+01,2.178054529480495560e+01,3.178694165239566871e+01,4.394769141739099183e+01
4.760000000000589893e+01,2.234307274804604759e+01,3.105162809901353782e+01,4.651239505623829018e+01
4.760500000000590148e+01,2.282133861940899422e+01,3.002091044089880256e+01,4.900863300399312550e+01
4.761000000000590404e+01,2.320310604847676927e+01,2.869846795590240163e+01,5.138638626987313529e+01
4.761500000000590660e+01,2.347736993357009538e+01,2.709843341738687528e+01,5.359574434760056505e+01
4.762000000000590916e+01,2.363490224437824239e+01,2.524554889875189545e+01,5.558956836349936736e+01
4.762500000000591172e+01,2.366875131386591846e+01,2.317451760071038791e+01,5.732620056472600112e+01
4.763000000000591427e+01,2.357465008675967510e+01,2.092853881482582779e+01,5.877194291269750437e+01
4.763500000000591683e+01,2.335129333955698883e+01,1.855712158689800262e+01,5.990303103102472448e+01
4.764000000000591939e+01,2.300045487690287160e+01,1.611337512120260840e+01,6.070687954949696774e+01
4.764500000000592195e+01,2.252693131806808680e+01,1.365104910416107309e+01,6.118246470848939111e+01
4.765000000000592451e+01,2.193831693853407572e+01,1.122162869848653521e+01,6.133982353583378000e+01
4.765500000000592706e+01,2.124463121864048887e+01,8.871770714293006677e+00,6.119876354131479701e+01
4.766000000000592962e+01,2.045783451815722387e+01,6.641304886809878738e+00,6.078697038877082548e+01
4.766500000000593218e+01,1.959127567156819794e+01,4.561932535215493800e+00,6.013775724819606694e+01
4.767000000000593474e+01,1.865911748828655092e+01,2.656654331157379367e+00,5.928771222858829759e+01
4.767500000000593730e+01,1.767578257320427326e+01,9.398688162930304291e-01,5.827447343194400275e+01
4.768000000000593985e+01,1.665545394152961123e+01,-5.819824711343879464e-01,5.713480634326396768e+01
4.768500000000594241e+01,1.561165447647009685e+01,-1.909382744128333975e+00,5.590309040608156721e+01
4.769000000000594497e+01,1.455691828077723926e+01,-3.048486224422181756e+00,5.461025476892031350e+01
4.769500000000594753e+01,1.350255696596203592e+01,-4.009791935169726429e+00,5.328314757794446876e+01
4.770000000000595008e+01,1.245851592110053474e+01,-4.806863440776698582e+00,5.194428417424200717e+01
4.770500000000595264e+01,1.143331004801473760e+01,-5.455176886826050620e+00,5.061189796611010649e+01
4.771000000000595520e+01,1.043402530696029018e+01,-5.971144916092324451e+00,4.930021123319656340e+01
4.771500000000595776e+01,9.466371334466375131e+00,-6.371334794006807023e+00,4.801984769137552433e+01
4.772000000000596032e+01,8.534770864230788234e+00,-6.671877270317329689e+00,4.677832000248125155e+01
4.772500000000596287e+01,7.642473169368181551e+00,-6.888048440057405131e+00,4.558053980622360513e+01
4.773000000000596543e+01,6.791680777013145764e+00,-7.033999141051544335e+00,4.442931250488952344e+01
4.773500000000596799e+01,5.983680914958713792e+00,-7.122603726833445670e+00,4.332579219318182595e+01
4.774000000000597055e+01,5.218975278399409667e+00,-7.165400807322080290e+00,4.226988292029258076e+01
4.774500000000597311e+01,4.497403598524320145e+00,-7.172601373640113742e+00,4.126058066432764804e+01
4.775000000000597566e+01,3.818258079904318869e+00,-7.153143544613292271e+00,4.029625615950205031e+01
4.775500000000597822e+01,3.180387033823997900e+00,-7.114777239226506289e+00,3.937488242203904321e+01
4.776000000000598078e+01,2.582286989602892824e+00,-7.064165921073498389e+00,3.849421291973498427e+01
4.776500000000598334e+01,2.022183254742711433e+00,-7.006995924919118046e+00,3.765191725556226743e+01
4.777000000000598590e+01,1.498099364268373090e+00,-6.948086662426690374e+00,3.684568136037329111e+01
4.777500000000598845e+01,1.007916156693089427e+00,-6.891497212168193442e+00,3.607327881048210116e+01
4.778000000000599101e+01,5.494213810012120724e-01,-6.840626481698006245e+00,3.533261922413473144e+01
4.778500000000599357e+01,1.203508118328144305e-01,-6.798305365557923530e+00,3.462177890254234569e+01
4.779000000000599613e+01,-2.815781423401267913e-01,-6.766880197622065829e+00,3.393901806945167010e+01
4.779500000000599869e+01,-6.586393883804939620e-01,-6.748287389321577123e+00,3.328278829156768381e+01
4.780000000000600124e+01,-1.013076766416505237e+00,-6.744119526754737137e+00,3.265173296541423298e+01
4.780500000000600380e+01,-1.347087522916120106e+00,-6.755683426938634994e+00,3.204468314989794209e+01
4.781000000000600636e+01,-1.662809905719712544e+00,-6.784050771862479401e+00,3.146065051090849352e+01
4.781500000000600892e+01,-1.962314228162135077e+00,-6.830101983151778633e+00,3.089881872021772935e+01
4.782000000000601148e+01,-2.247596826088424482e+00,-6.894563995606809215e+00,3.035853430714954015e+01
4.782500000000601403e+01,-2.520576402543197148e+00,-6.978042552963412248e+00,2.983929768762449086e+01
4.783000000000601659e+01,-2.783092319153561700e+00,-7.081049596675426550e+00,2.934075488053161607e+01
4.783500000000601915e+01,-3.036904450363344665e+00,-7.204026256885431856e+00,2.886269025572467939e+01
4.784000000000602171e+01,-3.283694266771423731e+00,-7.347361889535801716e+00,2.840502053198243004e+01
4.784500000000602427e+01,-3.525066857187645564e+00,-7.511409538120964235e+00,2.796779014881386871e+01
4.785000000000602682e+01,-3.762553636085308906e+00,-7.696498134761511345e+00,2.755116806595185963e+01
4.785500000000602938e+01,-3.997615514391127611e+00,-7.902941693983107641e+00,2.715544599273214743e+01
4.786000000000603194e+01,-4.231646337507376288e+00,-8.131045694090925480e+00,2.678103801120027683e+01
4.786500000000603450e+01,-4.465976415578409409e+00,-8.381110785281125075e+00,2.642848152741585110e+01
4.787000000000603706e+01,-4.701875987730317341e+00,-8.653433910406981511e+00,2.609843946136970416e+01
4.787500000000603961e+01,-4.940558474724386251e+00,-8.948306873384693105e+00,2.579170356404414832e+01
4.788000000000604217e+01,-5.183183383534088584e+00,-9.266012341439996192e+00,2.550919872766836605e+01
4.788500000000604473e+01,-5.430858733118828496e+00,-9.606817220799884538e+00,2.525198812967317963e+01
4.789000000000604729e+01,-5.684642873452927070e+00,-9.970963301327634198e+00,2.502127901995243775e+01
4.789500000000604985e+01,-5.945545570011197434e+00,-1.035865502463988541e+01,2.481842892264893052e+01
4.790000000000605240e+01,-6.214528223780084737e+00,-1.077004419353551157e+01,2.464495197575699237e+01
4.790500000000605496e+01,-6.492503092881635851e+00,-1.120521140976891061e+01,2.450252507242581146e+01
4.791000000000605752e+01,-6.780331376583748515e+00,-1.166414400465846768e+01,2.439299339514598586e+01
4.791500000000606008e+01,-7.078820016471299326e+00,-1.214671021589785660e+01,2.431837484642184677e+01
4.792000000000606263e+01,-7.388717063690126707e+00,-1.265262936836446350e+01,2.428086277586739783e+01
4.792500000000606519e+01,-7.710705456495539956e+00,-1.318143784193793522e+01,2.428282628332222615e+01
4.793000000000606775e+01,-8.045395050165311090e+00,-1.373245066182997398e+01,2.432680724091936142e+01
4.793500000000607031e+01,-8.393312743338462667e+00,-1.430471863446921787e+01,2.441551302579762961e+01
4.794000000000607287e+01,-8.754890553074895720e+00,-1.489698108365518081e+01,2.455180379305795668e+01
4.794500000000607542e+01,-9.130451507898827757e+00,-1.550761442768156861e+01,2.473867295202800420e+01
4.795000000000607798e+01,-9.520193256764283518e+00,-1.613457708933465895e+01,2.497921934787448706e+01
4.795500000000608054e+01,-9.924169335702520911e+00,-1.677535155798465638e+01,2.527660950952760288e+01
4.796000000000608310e+01,-1.034226809672424885e+01,-1.742688483610930206e+01,2.563402822366100864e+01
4.796500000000608566e+01,-1.077418938946381743e+01,-1.808552900830225596e+01,2.605461565934743007e+01
4.797000000000608821e+01,-1.121941919919090935e+01,-1.874698427057824546e+01,2.654138933213987173e+01
4.797500000000609077e+01,-1.167720258891234586e+01,-1.940624744456490802e+01,2.709714939975486558e+01
4.798000000000609333e+01,-1.214651547110741348e+01,-2.005756975557769195e+01,2.772436617016854044e+01
4.798500000000609589e+01,-1.262603594718759403e+01,-2.069442843942657717e+01,2.842504932605209333e+01
4.799000000000609845e+01,-1.311411619827643804e+01,-2.130951750255482935e+01,2.920059927516629372e+01
4.799500000000610100e+01,-1.360875618362078576e+01,-2.189476361087340806e+01,3.005164226442807518e+01
4.800000000000610356e+01,-1.410758069182442931e+01,-2.244137351395684377e+01,3.097785246741280218e+01
4.800500000000610612e+01,-1.460782157750630894e+01,-2.293991948607950349e+01,3.197776616151800511e+01
4.801000000000610868e+01,-1.510630727669626694e+01,-2.338046882650854386e+01,3.304859529630106607e+01
4.801500000000611124e+01,-1.559946189507312475e+01,-2.375276234410786103e+01,3.418605010168735703e+01
4.802000000000611379e+01,-1.608331626347374765e+01,-2.404644480619903391e+01,3.538418270289911760e+01
4.802500000000611635e+01,-1.655353330925235866e+01,-2.425134745545495107e+01,3.663526572744590482e+01
4.803000000000611891e+01,-1.700544985328176040e+01,-2.435781887289246939e+01,3.792972126456349713e+01
4.803500000000612147e+01,-1.743413646907003667e+01,-2.435709579789024914e+01,3.925611587638913846e+01
4.804000000000612403e+01,-1.783447630439935594e+01,-2.424170027905032399e+01,4.060123626715214584e+01
4.804500000000612658e+01,-1.820126276168208790e+01,-2.400584417802383541e+01,4.195025736075777445e+01
4.805000000000612914e+01,-1.852931468760172251e+01,-2.364581721287230920e+01,4.328700973650799000e+01
4.805500000000613170e+01,-1.881360630152826374e+01,-2.316033116517124668e+01,4.459434668259977030e+01
4.806000000000613426e+01,-1.904940760336866035e+01,-2.255079137416284851e+01,4.585460291121444243e+01
4.806500000000613682e+01,-1.923242958991970752e+01,-2.182146788553063033e+01,4.705012793994107057e+01
4.807000000000613937e+01,-1.935896744385107127e+01,-2.097954303346389793e+01,4.816386828942508203e+01
4.807500000000614193e+01,-1.942603411386854262e+01,-2.003501982579467011e+01,4.917996517820304803e+01
4.808000000000614449e+01,-1.943147652727535402e+01,-1.900048578302094882e+01,5.008432952592711729e+01
4.808500000000614705e+01,-1.937406716353661551e+01,-1.789073885418019572e+01,5.086515480332563044e+01
4.809000000000614961e+01,-1.925356488961312351e+01,-1.672229429400153577e+01,5.151333114983746242e+01
4.809500000000615216e+01,-1.907074074514633111e+01,-1.551280234274491932e+01,5.202273117451106543e+01
4.810000000000615472e+01,-1.882736661080865659e+01,-1.428041469592698753e+01,5.239034826574694392e+01
4.810500000000615728e+01,-1.852616717013082237e+01,-1.304314195124068121e+01,5.261628079640519218e+01
4.811000000000615984e+01,-1.817073802146712325e+01,-1.181824393307461030e+01,5.270356870300051355e+01
4.811500000000616240e+01,-1.776543495405725537e+01,-1.062169017306842278e+01,5.265790085852526659e+01
4.812000000000616495e+01,-1.731524105549191006e+01,-9.467719667635158487e+00,5.248722100476014418e+01
4.812500000000616751e+01,-1.682561932641648283e+01,-8.368518610919608136e+00,5.220126579872341921e+01
4.813000000000617007e+01,-1.630235879092949602e+01,-7.334023597449838228e+00,5.181107040262621410e+01
4.813500000000617263e+01,-1.575142174556540198e+01,-6.371847224743658167e+00,5.132847525114465270e+01
4.814000000000617518e+01,-1.517879889676412652e+01,-5.487314236645202570e+00,5.076566288694058215e+01
4.814500000000617774e+01,-1.459037785462339443e+01,-4.683590042903929884e+00,5.013474707459400292e+01
4.815000000000618030e+01,-1.399182895635855495e+01,-3.961879880386595332e+00,4.944742886970765028e+01
4.815500000000618286e+01,-1.338851085511242189e+01,-3.321675893213033692e+00,4.871472691343246453e+01
4.816000000000618542e+01,-1.278539686947758725e+01,-2.761030558565829462e+00,4.794678269430509232e+01
4.816500000000618797e+01,-1.218702184787521148e+01,-2.276837570477379558e+00,4.715273633793347585e+01
4.817000000000619053e+01,-1.159744831890640704e+01,-1.865104881873128395e+00,4.634066484343563985e+01
4.817500000000619309e+01,-1.102024999421531959e+01,-1.521208524730226941e+00,4.551757254863704816e+01
4.818000000000619565e+01,-1.045851025346374463e+01,-1.240119628827662357e+00,4.468942278042079863e+01
4.818500000000619821e+01,-9.914833039437267459e+00,-1.016600432658701259e+00,4.386119985204082639e+01
4.819000000000620076e+01,-9.391363580798826050e+00,-8.453678533716777466e-01,4.303699149986324102e+01
4.819500000000620332e+01,-8.889816492309980944e+00,-7.212252972203962997e-01,4.222008322120750279e+01
4.820000000000620588e+01,-8.411509031160083083e+00,-6.391648720510997306e-01,4.141305754201991363e+01
4.820500000000620844e+01,-7.957397572866799607e+00,-5.944430853188201747e-01,4.061789282485401742e+01
4.821000000000621100e+01,-7.528115678219730711e+00,-5.826335776042338432e-01,3.983605769860378132e+01
4.821500000000621355e+01,-7.124012429262580604e+00,-5.996605614050967148e-01,3.906859847701853994e+01
4.822000000000621611e+01,-6.745190000295236743e+00,-6.418165098902020027e-01,3.831621799913339288e+01
4.822500000000621867e+01,-6.391539688790880192e+00,-7.057673576254370751e-01,3.757934516675921799e+01
4.823000000000622123e+01,-6.062775855619275234e+00,-7.885481047963500689e-01,3.685819508684862456e+01
4.823500000000622379e+01,-5.758467412555655862e+00,-8.875513104460491798e-01,3.615282017570683593e+01
4.824000000000622634e+01,-5.478066648904088787e+00,-1.000510555328576023e+00,3.546315287828043239e+01
4.824500000000622890e+01,-5.220935311011674962e+00,-1.125480574756776431e+00,3.478904083025165050e+01
4.825000000000623146e+01,-4.986367942230999439e+00,-1.260815419807010507e+00,3.413027537229754671e+01
4.825500000000623402e+01,-4.773612560577604746e+00,-1.405145707538288935e+00,3.348661433988008440e+01
4.826000000000623658e+01,-4.581888800960395081e+00,-1.557355768509095961e+00,3.285780001931160399e+01
4.826500000000623913e+01,-4.410403682190283448e+00,-1.716561290605666645e+00,3.224357309835696128e+01
4.827000000000624169e+01,-4.258365179342188611e+00,-1.882087887951395588e+00,3.164368336017546923e+01
4.827500000000624425e+01,-4.124993792341953736e+00,-2.053450887506349964e+00,3.105789778250360200e+01
4.828000000000624681e+01,-4.009532304293038862e+00,-2.230336518749485020e+00,3.048600661638515774e+01
4.828500000000624937e+01,-3.911253920032822240e+00,-2.412584608642781347e+00,2.992782793500671445e+01
4.829000000000625192e+01,-3.829468968310006272e+00,-2.600172820434154097e+00,2.938321106612006162e+01
4.829500000000625448e+01,-3.763530341060805640e+00,-2.793202426846272957e+00,2.885203925268219294e+01
4.830000000000625704e+01,-3.712837831505516828e+00,-2.991885572477940958e+00,2.833423182634914994e+01
4.830500000000625960e+01,-3.676841519926887347e+00,-3.196533954015333912e+00,2.782974612731651476e+01
4.831000000000626216e+01,-3.655044342574319760e+00,-3.407548827802778124e+00,2.733857936128045907e+01
4.831500000000626471e+01,-3.647003965556585126e+00,-3.625412240567390754e+00,2.686077054931441666e+01
4.832000000000626727e+01,-3.652334072111343310e+00,-3.850679369088925608e+00,2.639640269839250308e+01
4.832500000000626983e+01,-3.670705158446450511e+00,-4.083971847098793795e+00,2.594560529825662343e+01
4.833000000000627239e+01,-3.701844920533426286e+00,-4.325971951647447078e+00,2.550855723342753478e+01
4.833500000000627495e+01,-3.745538301834630435e+00,-4.577417515736797782e+00,2.508549018653310014e+01
4.834000000000627750e+01,-3.801627259951513960e+00,-4.839097428443781546e+00,2.467669259993926545e+01
4.834500000000628006e+01,-3.870010298541670668e+00,-5.111847577427696798e+00,2.428251425613156300e+01
4.835000000000628262e+01,-3.950641799485296701e+00,-5.396547081050786510e+00,2.390337153264862735e+01
4.835500000000628518e+01,-4.043531179078322602e+00,-5.694114647829659148e+00,2.353975338387336080e+01
4.836000000000628773e+01,-4.148741880858280773e+00,-6.005504889089217535e+00,2.319222809889452108e+01
4.836500000000629029e+01,-4.266390206378513739e+00,-6.331704396051531347e+00,2.286145088118267310e+01
4.837000000000629285e+01,-4.396643973667950789e+00,-6.673727374725683781e+00,2.254817229113612598e+01
4.837500000000629541e+01,-4.539720981064303551e+00,-7.032610610469557599e+00,2.225324758570141981e+01
4.838000000000629797e+01,-4.695887241393476685e+00,-7.409407508618166105e+00,2.197764697917512322e+01
4.838500000000630052e+01,-4.865454937885723474e+00,-7.805180927839658445e+00,2.172246683468117823e+01
4.839000000000630308e+01,-5.048780038566791362e+00,-8.220994488733602168e+00,2.148894177519095550e+01
4.839500000000630564e+01,-5.246259489945021670e+00,-8.657902001651828883e+00,2.127845767453172598e+01
4.840000000000630820e+01,-5.458327893458305269e+00,-9.116934615092304739e+00,2.109256545050602583e+01
4.840500000000631076e+01,-5.685453549210875757e+00,-9.599085239965450711e+00,2.093299553154209747e+01
4.841000000000631331e+01,-5.928133730944300517e+00,-1.010528975676844965e+01,2.080167280233761673e+01
4.841500000000631587e+01,-6.186889033969866780e+00,-1.063640446416469132e+01,2.070073174946206862e+01
4.842000000000631843e+01,-6.462256614100274632e+00,-1.119317918156824909e+01,2.063253142118830041e+01
4.842500000000632099e+01,-6.754782110812954876e+00,-1.177622537927418378e+01,2.059966968298518353e+01
4.843000000000632355e+01,-7.065010022581598825e+00,-1.238597868329689256e+01,2.060499608706502173e+01
4.843500000000632610e+01,-7.393472277514963942e+00,-1.302265509628722917e+01,2.065162247727663569e+01
4.844000000000632866e+01,-7.740674719606007059e+00,-1.368620030112470864e+01,2.074293021626901989e+01
4.844500000000633122e+01,-8.107081212090950117e+00,-1.437623148344303381e+01,2.088257264839226579e+01
4.845000000000633378e+01,-8.493095047477435600e+00,-1.509197124026794690e+01,2.107447109979528577e+01
4.845500000000633634e+01,-8.899037352475772877e+00,-1.583217335461582209e+01,2.132280237090555985e+01
4.846000000000633889e+01,-9.325122190192669080e+00,-1.659504053444526406e+01,2.163197530574730720e+01
4.846500000000634145e+01,-9.771428097576690064e+00,-1.737813466599423151e+01,2.200659364496416970e+01
4.847000000000634401e+01,-1.023786586058663239e+01,-1.817828074525968773e+01,2.245140201301499872e+01
4.847500000000634657e+01,-1.072414243149023783e+01,-1.899146645545322798e+01,2.297121159630387410e+01
4.848000000000634913e+01,-1.122972104172225016e+01,-1.981274037618015171e+01,2.357080189591542307e+01
4.848500000000635168e+01,-1.175377776999146917e+01,-2.063611305446428901e+01,2.425479496297128179e+01
4.849000000000635424e+01,-1.229515509860216937e+01,-2.145446663187567893e+01,2.502749884318695450e+01
4.849500000000635680e+01,-1.285231333923103136e+01,-2.225948036891287884e+01,2.589271768519633454e+01
4.850000000000635936e+01,-1.342328123683106433e+01,-2.304158115700399634e+01,2.685352723244973205e+01
4.850500000000636192e+01,-1.400560756452079580e+01,-2.378992982195823203e+01,2.791201634942547116e+01
4.851000000000636447e+01,-1.459631609094072147e+01,-2.449245549183369164e+01,2.906899793843140145e+01
4.851500000000636703e+01,-1.519186690858303201e+01,-2.513595124003824210e+01,3.032369614303113181e+01
4.852000000000636959e+01,-1.578812771351864441e+01,-2.570624425843305616e+01,3.167342107909102822e+01
4.852500000000637215e+01,-1.638035915987943980e+01,-2.618845254699363068e+01,3.311324732058324827e+01
4.853000000000637471e+01,-1.696321879127164678e+01,-2.656733709669472887e+01,3.463571764872534686e+01
4.853500000000637726e+01,-1.753078817222564822e+01,-2.682775342407709829e+01,3.623059858628802488e+01
4.854000000000637982e+01,-1.807662759108862360e+01,-2.695519888968308564e+01,3.788471819469927482e+01
4.854500000000638238e+01,-1.859386196971472671e+01,-2.693644259068797453e+01,3.958191853419087636e+01
4.855000000000638494e+01,-1.907530030679855670e+01,-2.676021327069688382e+01,4.130315401951508392e+01
4.855500000000638749e+01,-1.951358906213024724e+01,-2.641790865515569209e+01,4.302676168706516080e+01
4.856000000000639005e+01,-1.990139739686187781e+01,-2.590427843654276074e+01,4.472891950875095546e+01
4.856500000000639261e+01,-2.023162925862888883e+01,-2.521802474222857526e+01,4.638429434670456430e+01
4.857000000000639517e+01,-2.049765418946675055e+01,-2.436226040212716981e+01,4.796686279797925323e+01
4.857500000000639773e+01,-2.069354578942042977e+01,-2.334476850809451776e+01,4.945086785296079768e+01
4.858000000000640028e+01,-2.081431440559056512e+01,-2.217801768476171986e+01,5.081185467686526636e+01
4.858500000000640284e+01,-2.085611925530534450e+01,-2.087890603495789676e+01,5.202771312582973451e+01
4.859000000000640540e+01,-2.081644517852018339e+01,-1.946823128440986750e+01,5.307964595720851975e+01
4.859500000000640796e+01,-2.069423073815117675e+01,-1.796991222760833651e+01,5.395298242770870445e+01
4.860000000000641052e+01,-2.048993742009776753e+01,-1.641001319411923021e+01,5.463776799005370322e+01
4.860500000000641307e+01,-2.020555395889971351e+01,-1.481564471565698859e+01,5.512908116713975915e+01
4.861000000000641563e+01,-1.984453484886198993e+01,-1.321382635975819575e+01,5.542705567708563308e+01
4.861500000000641819e+01,-1.941167727592116066e+01,-1.163039976207983450e+01,5.553661547727162429e+01
4.862000000000642075e+01,-1.891294537717054070e+01,-1.008907112901086833e+01,5.546695810037809338e+01
4.862500000000642331e+01,-1.835525434661349209e+01,-8.610644711429729981e+00,5.523084346801481814e+01
4.863000000000642586e+01,-1.774622908509250863e+01,-7.212485232577759753e+00,5.484375857262791243e+01
4.863500000000642842e+01,-1.709395270260124278e+01,-5.908221917125503708e+00,5.432303202722977886e+01
4.864000000000643098e+01,-1.640671932065706073e+01,-4.707683357250480150e+00,5.368696722782385677e+01
4.864500000000643354e+01,-1.569280357849731367e+01,-3.617033829475013285e+00,5.295405081864448249e+01
4.865000000000643610e+01,-1.496025642096403629e+01,-2.639069446331828495e+00,5.214227707388811694e+01
4.865500000000643865e+01,-1.421673357062460674e+01,-1.773626991384556373e+00,5.126861155790916058e+01
4.866000000000644121e+01,-1.346935995396493979e+01,-1.018058681895689155e+00,5.034860139606863072e+01
4.866500000000644377e+01,-1.272463056430906647e+01,-3.677309939743655942e-01,4.939612632803806491e+01
4.867000000000644633e+01,-1.198834599461750372e+01,1.834866238572231412e-01,4.842327524698156793e+01
4.867500000000644889e+01,-1.126557924494563778e+01,6.427684388725359854e-01,4.744032724989591543e+01
4.868000000000645144e+01,-1.056066939539073424e+01,1.017931036155500513e+00,4.645581391077215727e+01
4.868500000000645400e+01,-9.877237265631810814e+00,1.317092566125399822e+00,4.547663981662520882e+01
4.869000000000645656e+01,-9.218218150643409103e+00,1.548395076695287864e+00,4.450824055801183476e+01
4.869500000000645912e+01,-8.585907010708472953e+00,1.719787719997847075e+00,4.355476057137926205e+01
4.870000000000646168e+01,-7.982011989645311445e+00,1.838865534863507234e+00,4.261923685675371587e+01
4.870500000000646423e+01,-7.407712741404255397e+00,1.912756752461856724e+00,4.170377817602170012e+01
